inventory_id,warehouse_id,city,product_id,stock_available,reorder_level
1522,W004,Mumbai,P322,607,68
1523,W004,Mumbai,P323,553,103
1524,W004,Mumbai,P324,700,146
1525,W004,Mumbai,P325,439,46
1526,W004,Mumbai,P326,343,123
1527,W004,Mumbai,P327,714,44
1528,W004,Mumbai,P328,774,109
1529,W004,Mumbai,P329,237,57
1530,W004,Mumbai,P330,571,64
1531,W004,Mumbai,P331,667,109
1532,W004,Mumbai,P332,441,82
1533,W004,Mumbai,P333,127,76
1534,W004,Mumbai,P334,912,53
1535,W004,Mumbai,P335,263,42
1536,W004,Mumbai,P336,982,97
1537,W004,Mumbai,P337,161,98
1538,W004,Mumbai,P338,911,76
1539,W004,Mumbai,P339,311,122
1540,W004,Mumbai,P340,938,133
1541,W004,Mumbai,P341,930,75
1542,W004,Mumbai,P342,851,99
1543,W004,Mumbai,P343,666,126
1544,W004,Mumbai,P344,290,61
1545,W004,Mumbai,P345,442,58
1546,W004,Mumbai,P346,718,47
1547,W004,Mumbai,P347,944,42
1548,W004,Mumbai,P348,384,46
1549,W004,Mumbai,P349,681,79
1550,W004,Mumbai,P350,854,111
1551,W004,Mumbai,P351,623,44
1552,W004,Mumbai,P352,905,123
1553,W004,Mumbai,P353,862,71
1554,W004,Mumbai,P354,581,130
1555,W004,Mumbai,P355,656,107
1556,W004,Mumbai,P356,551,65
1557,W004,Mumbai,P357,898,71
1558,W004,Mumbai,P358,303,150
1559,W004,Mumbai,P359,444,85
1560,W004,Mumbai,P360,917,42
1561,W004,Mumbai,P361,381,64
1562,W004,Mumbai,P362,661,51
1563,W004,Mumbai,P363,536,109
1564,W004,Mumbai,P364,761,102
1565,W004,Mumbai,P365,865,54
1566,W004,Mumbai,P366,234,144
1567,W004,Mumbai,P367,541,79
1568,W004,Mumbai,P368,398,115
1569,W004,Mumbai,P369,204,68
1570,W004,Mumbai,P370,174,132
1571,W004,Mumbai,P371,453,97
1572,W004,Mumbai,P372,127,40
1573,W004,Mumbai,P373,457,144
1574,W004,Mumbai,P374,842,58
1575,W004,Mumbai,P375,517,69
1576,W004,Mumbai,P376,742,100
1577,W004,Mumbai,P377,203,93
1578,W004,Mumbai,P378,843,95
1579,W004,Mumbai,P379,249,74
1580,W004,Mumbai,P380,715,146
1581,W004,Mumbai,P381,314,43
1582,W004,Mumbai,P382,88,111
1583,W004,Mumbai,P383,69,148
1584,W004,Mumbai,P384,485,130
1585,W004,Mumbai,P385,559,128
1586,W004,Mumbai,P386,240,81
1587,W004,Mumbai,P387,902,140
1588,W004,Mumbai,P388,682,102
1589,W004,Mumbai,P389,67,68
1590,W004,Mumbai,P390,403,120
1591,W004,Mumbai,P391,451,44
1592,W004,Mumbai,P392,512,126
1593,W004,Mumbai,P393,261,145
1594,W004,Mumbai,P394,834,87
1595,W004,Mumbai,P395,392,128
1596,W004,Mumbai,P396,270,117
1597,W004,Mumbai,P397,119,95
1598,W004,Mumbai,P398,335,125
1599,W004,Mumbai,P399,330,45
1600,W004,Mumbai,P400,264,87
1601,W005,Delhi,P001,717,54
1602,W005,Delhi,P002,272,116
1603,W005,Delhi,P003,344,49
1604,W005,Delhi,P004,172,137
1605,W005,Delhi,P005,331,56
1606,W005,Delhi,P006,127,150
1607,W005,Delhi,P007,510,84
1608,W005,Delhi,P008,962,102
1609,W005,Delhi,P009,996,149
1610,W005,Delhi,P010,666,50
1611,W005,Delhi,P011,66,58
1612,W005,Delhi,P012,224,59
1613,W005,Delhi,P013,64,126
1614,W005,Delhi,P014,890,143
1615,W005,Delhi,P015,541,53
1616,W005,Delhi,P016,497,70
1617,W005,Delhi,P017,321,99
1618,W005,Delhi,P018,641,111
1619,W005,Delhi,P019,416,56
1620,W005,Delhi,P020,459,60
1621,W005,Delhi,P021,924,72
1622,W005,Delhi,P022,981,41
1623,W005,Delhi,P023,320,146
1624,W005,Delhi,P024,818,101
1625,W005,Delhi,P025,210,41
1626,W005,Delhi,P026,937,145
1627,W005,Delhi,P027,388,73
1628,W005,Delhi,P028,978,150
1629,W005,Delhi,P029,422,141
1630,W005,Delhi,P030,295,84
1631,W005,Delhi,P031,741,118
1632,W005,Delhi,P032,313,40
1633,W005,Delhi,P033,571,135
1634,W005,Delhi,P034,572,148
1635,W005,Delhi,P035,373,41
1636,W005,Delhi,P036,439,48
1637,W005,Delhi,P037,219,68
1638,W005,Delhi,P038,510,98
1639,W005,Delhi,P039,561,130
1640,W005,Delhi,P040,53,55
1641,W005,Delhi,P041,937,105
1642,W005,Delhi,P042,986,99
1643,W005,Delhi,P043,561,143
1644,W005,Delhi,P044,535,99
1645,W005,Delhi,P045,341,103
1646,W005,Delhi,P046,253,88
1647,W005,Delhi,P047,997,70
1648,W005,Delhi,P048,699,139
1649,W005,Delhi,P049,545,132
1650,W005,Delhi,P050,51,145
1651,W005,Delhi,P051,357,135
1652,W005,Delhi,P052,783,114
1653,W005,Delhi,P053,864,99
1654,W005,Delhi,P054,542,55
1655,W005,Delhi,P055,406,87
1656,W005,Delhi,P056,981,67
1657,W005,Delhi,P057,102,71
1658,W005,Delhi,P058,580,129
1659,W005,Delhi,P059,287,117
1660,W005,Delhi,P060,996,141
1661,W005,Delhi,P061,247,67
1662,W005,Delhi,P062,112,68
1663,W005,Delhi,P063,459,81
1664,W005,Delhi,P064,886,40
1665,W005,Delhi,P065,242,147
1666,W005,Delhi,P066,274,67
1667,W005,Delhi,P067,454,81
1668,W005,Delhi,P068,702,121
1669,W005,Delhi,P069,913,42
1670,W005,Delhi,P070,708,112
1671,W005,Delhi,P071,261,112
1672,W005,Delhi,P072,700,44
1673,W005,Delhi,P073,473,65
1674,W005,Delhi,P074,985,122
1675,W005,Delhi,P075,972,132
1676,W005,Delhi,P076,533,73
1677,W005,Delhi,P077,234,73
1678,W005,Delhi,P078,559,104
1679,W005,Delhi,P079,55,97
1680,W005,Delhi,P080,828,47
1681,W005,Delhi,P081,668,96
1682,W005,Delhi,P082,376,64
1683,W005,Delhi,P083,803,72
1684,W005,Delhi,P084,694,97
1685,W005,Delhi,P085,675,127
1686,W005,Delhi,P086,988,49
1687,W005,Delhi,P087,512,93
1688,W005,Delhi,P088,149,128
1689,W005,Delhi,P089,820,53
1690,W005,Delhi,P090,291,50
1691,W005,Delhi,P091,779,145
1692,W005,Delhi,P092,645,126
1693,W005,Delhi,P093,421,125
1694,W005,Delhi,P094,846,48
1695,W005,Delhi,P095,252,149
1696,W005,Delhi,P096,312,112
1697,W005,Delhi,P097,955,124
1698,W005,Delhi,P098,843,93
1699,W005,Delhi,P099,339,149
1700,W005,Delhi,P100,779,122
1701,W005,Delhi,P101,885,89
1702,W005,Delhi,P102,145,106
1703,W005,Delhi,P103,602,124
1704,W005,Delhi,P104,940,75
1705,W005,Delhi,P105,221,149
1706,W005,Delhi,P106,113,56
1707,W005,Delhi,P107,787,96
1708,W005,Delhi,P108,737,76
1709,W005,Delhi,P109,549,60
1710,W005,Delhi,P110,876,90
1711,W005,Delhi,P111,298,67
1712,W005,Delhi,P112,546,88
1713,W005,Delhi,P113,557,129
1714,W005,Delhi,P114,825,69
1715,W005,Delhi,P115,110,105
1716,W005,Delhi,P116,964,139
1717,W005,Delhi,P117,234,108
1718,W005,Delhi,P118,776,74
1719,W005,Delhi,P119,97,84
1720,W005,Delhi,P120,760,60
1721,W005,Delhi,P121,551,134
1722,W005,Delhi,P122,953,125
1723,W005,Delhi,P123,531,129
1724,W005,Delhi,P124,203,91
1725,W005,Delhi,P125,757,76
1726,W005,Delhi,P126,867,141
1727,W005,Delhi,P127,162,101
1728,W005,Delhi,P128,497,88
1729,W005,Delhi,P129,995,95
1730,W005,Delhi,P130,287,83
1731,W005,Delhi,P131,301,76
1732,W005,Delhi,P132,630,68
1733,W005,Delhi,P133,933,73
1734,W005,Delhi,P134,428,76
1735,W005,Delhi,P135,420,94
1736,W005,Delhi,P136,152,67
1737,W005,Delhi,P137,477,75
1738,W005,Delhi,P138,221,106
1739,W005,Delhi,P139,201,132
1740,W005,Delhi,P140,790,57
1741,W005,Delhi,P141,56,100
1742,W005,Delhi,P142,803,101
1743,W005,Delhi,P143,305,120
1744,W005,Delhi,P144,231,69
1745,W005,Delhi,P145,473,54
1746,W005,Delhi,P146,616,88
1747,W005,Delhi,P147,999,60
1748,W005,Delhi,P148,288,141
1749,W005,Delhi,P149,671,88
1750,W005,Delhi,P150,360,108
1751,W005,Delhi,P151,170,141
1752,W005,Delhi,P152,846,45
1753,W005,Delhi,P153,506,88
1754,W005,Delhi,P154,721,144
1755,W005,Delhi,P155,290,109
1756,W005,Delhi,P156,336,123
1757,W005,Delhi,P157,152,139
1758,W005,Delhi,P158,732,47
1759,W005,Delhi,P159,452,112
1760,W005,Delhi,P160,720,97
1761,W005,Delhi,P161,770,117
1762,W005,Delhi,P162,655,139
1763,W005,Delhi,P163,858,81
1764,W005,Delhi,P164,147,137
1765,W005,Delhi,P165,680,101
1766,W005,Delhi,P166,161,102
1767,W005,Delhi,P167,793,119
1768,W005,Delhi,P168,675,122
1769,W005,Delhi,P169,167,141
1770,W005,Delhi,P170,375,110
1771,W005,Delhi,P171,637,54
1772,W005,Delhi,P172,619,78
1773,W005,Delhi,P173,546,120
1774,W005,Delhi,P174,888,76
1775,W005,Delhi,P175,425,85
1776,W005,Delhi,P176,988,84
1777,W005,Delhi,P177,60,45
1778,W005,Delhi,P178,358,120
1779,W005,Delhi,P179,942,59
1780,W005,Delhi,P180,680,140
1781,W005,Delhi,P181,420,51
1782,W005,Delhi,P182,810,92
1783,W005,Delhi,P183,606,99
1784,W005,Delhi,P184,790,150
1785,W005,Delhi,P185,911,104
1786,W005,Delhi,P186,265,62
1787,W005,Delhi,P187,401,102
1788,W005,Delhi,P188,767,52
1789,W005,Delhi,P189,262,41
1790,W005,Delhi,P190,61,83
1791,W005,Delhi,P191,172,48
1792,W005,Delhi,P192,564,65
1793,W005,Delhi,P193,882,106
1794,W005,Delhi,P194,711,123
1795,W005,Delhi,P195,955,54
1796,W005,Delhi,P196,498,125
1797,W005,Delhi,P197,55,96
1798,W005,Delhi,P198,686,133
1799,W005,Delhi,P199,349,81
1800,W005,Delhi,P200,373,148
1801,W005,Delhi,P201,444,69
1802,W005,Delhi,P202,222,101
1803,W005,Delhi,P203,646,87
1804,W005,Delhi,P204,390,42
1805,W005,Delhi,P205,177,120
1806,W005,Delhi,P206,244,133
1807,W005,Delhi,P207,210,80
1808,W005,Delhi,P208,900,104
1809,W005,Delhi,P209,989,59
1810,W005,Delhi,P210,647,80
1811,W005,Delhi,P211,725,115
1812,W005,Delhi,P212,477,91
1813,W005,Delhi,P213,703,141
1814,W005,Delhi,P214,120,138
1815,W005,Delhi,P215,646,45
1816,W005,Delhi,P216,885,84
1817,W005,Delhi,P217,212,89
1818,W005,Delhi,P218,106,45
1819,W005,Delhi,P219,476,116
1820,W005,Delhi,P220,637,73
1821,W005,Delhi,P221,632,70
1822,W005,Delhi,P222,724,130
1823,W005,Delhi,P223,263,127
1824,W005,Delhi,P224,326,101
1825,W005,Delhi,P225,627,140
1826,W005,Delhi,P226,469,145
1827,W005,Delhi,P227,168,68
1828,W005,Delhi,P228,804,50
1829,W005,Delhi,P229,588,110
1830,W005,Delhi,P230,485,49
1831,W005,Delhi,P231,915,98
1832,W005,Delhi,P232,461,149
1833,W005,Delhi,P233,96,88
1834,W005,Delhi,P234,179,69
1835,W005,Delhi,P235,375,139
1836,W005,Delhi,P236,151,133
1837,W005,Delhi,P237,963,138
1838,W005,Delhi,P238,172,132
1839,W005,Delhi,P239,559,115
1840,W005,Delhi,P240,226,115
1841,W005,Delhi,P241,797,80
1842,W005,Delhi,P242,558,126
1843,W005,Delhi,P243,752,55
1844,W005,Delhi,P244,102,66
1845,W005,Delhi,P245,474,98
1846,W005,Delhi,P246,877,141
1847,W005,Delhi,P247,91,41
1848,W005,Delhi,P248,623,54
1849,W005,Delhi,P249,992,125
1850,W005,Delhi,P250,90,117
1851,W005,Delhi,P251,156,142
1852,W005,Delhi,P252,573,126
1853,W005,Delhi,P253,329,66
1854,W005,Delhi,P254,302,147
1855,W005,Delhi,P255,853,136
1856,W005,Delhi,P256,224,92
1857,W005,Delhi,P257,575,150
1858,W005,Delhi,P258,557,65
1859,W005,Delhi,P259,961,139
1860,W005,Delhi,P260,95,90
1861,W005,Delhi,P261,513,147
1862,W005,Delhi,P262,547,126
1863,W005,Delhi,P263,864,149
1864,W005,Delhi,P264,175,129
1865,W005,Delhi,P265,555,40
1866,W005,Delhi,P266,947,135
1867,W005,Delhi,P267,262,107
1868,W005,Delhi,P268,834,92
1869,W005,Delhi,P269,415,150
1870,W005,Delhi,P270,786,43
1871,W005,Delhi,P271,615,115
1872,W005,Delhi,P272,750,62
1873,W005,Delhi,P273,185,89
1874,W005,Delhi,P274,772,80
1875,W005,Delhi,P275,173,134
1876,W005,Delhi,P276,131,139
1877,W005,Delhi,P277,929,80
1878,W005,Delhi,P278,598,103
1879,W005,Delhi,P279,452,129
1880,W005,Delhi,P280,650,127
1881,W005,Delhi,P281,623,104
1882,W005,Delhi,P282,126,48
1883,W005,Delhi,P283,902,132
1884,W005,Delhi,P284,138,92
1885,W005,Delhi,P285,899,102
1886,W005,Delhi,P286,132,104
1887,W005,Delhi,P287,548,139
1888,W005,Delhi,P288,285,91
1889,W005,Delhi,P289,983,86
1890,W005,Delhi,P290,870,114
1891,W005,Delhi,P291,547,147
1892,W005,Delhi,P292,664,53
1893,W005,Delhi,P293,672,47
1894,W005,Delhi,P294,473,105
1895,W005,Delhi,P295,343,95
1896,W005,Delhi,P296,250,113
1897,W005,Delhi,P297,428,84
1898,W005,Delhi,P298,789,54
1899,W005,Delhi,P299,183,115
1900,W005,Delhi,P300,54,132
1901,W005,Delhi,P301,399,80
1902,W005,Delhi,P302,262,96
1903,W005,Delhi,P303,585,90
1904,W005,Delhi,P304,950,89
1905,W005,Delhi,P305,356,88
1906,W005,Delhi,P306,845,98
1907,W005,Delhi,P307,974,83
1908,W005,Delhi,P308,510,80
1909,W005,Delhi,P309,760,102
1910,W005,Delhi,P310,728,143
1911,W005,Delhi,P311,424,136
1912,W005,Delhi,P312,252,95
1913,W005,Delhi,P313,805,126
1914,W005,Delhi,P314,564,97
1915,W005,Delhi,P315,974,69
1916,W005,Delhi,P316,906,145
1917,W005,Delhi,P317,233,71
1918,W005,Delhi,P318,516,85
1919,W005,Delhi,P319,621,54
1920,W005,Delhi,P320,427,74
1921,W005,Delhi,P321,424,93
1922,W005,Delhi,P322,917,44
1923,W005,Delhi,P323,178,58
1924,W005,Delhi,P324,676,136
1925,W005,Delhi,P325,777,94
1926,W005,Delhi,P326,416,136
1927,W005,Delhi,P327,548,53
1928,W005,Delhi,P328,439,76
1929,W005,Delhi,P329,165,62
1930,W005,Delhi,P330,747,47
1931,W005,Delhi,P331,782,68
1932,W005,Delhi,P332,58,117
1933,W005,Delhi,P333,884,47
1934,W005,Delhi,P334,736,76
1935,W005,Delhi,P335,378,49
1936,W005,Delhi,P336,810,138
1937,W005,Delhi,P337,563,143
1938,W005,Delhi,P338,334,132
1939,W005,Delhi,P339,231,49
1940,W005,Delhi,P340,75,105
1941,W005,Delhi,P341,813,88
1942,W005,Delhi,P342,457,89
1943,W005,Delhi,P343,156,116
1944,W005,Delhi,P344,980,127
1945,W005,Delhi,P345,547,70
1946,W005,Delhi,P346,414,106
1947,W005,Delhi,P347,624,53
1948,W005,Delhi,P348,874,99
1949,W005,Delhi,P349,493,64
1950,W005,Delhi,P350,646,41
1951,W005,Delhi,P351,476,145
1952,W005,Delhi,P352,587,146
1953,W005,Delhi,P353,598,122
1954,W005,Delhi,P354,475,60
1955,W005,Delhi,P355,118,57
1956,W005,Delhi,P356,745,96
1957,W005,Delhi,P357,780,78
1958,W005,Delhi,P358,822,47
1959,W005,Delhi,P359,756,112
1960,W005,Delhi,P360,544,101
1961,W005,Delhi,P361,868,66
1962,W005,Delhi,P362,838,99
1963,W005,Delhi,P363,246,120
1964,W005,Delhi,P364,343,131
1965,W005,Delhi,P365,433,89
1966,W005,Delhi,P366,519,49
1967,W005,Delhi,P367,745,96
1968,W005,Delhi,P368,143,125
1969,W005,Delhi,P369,733,104
1970,W005,Delhi,P370,393,86
1971,W005,Delhi,P371,132,126
1972,W005,Delhi,P372,823,140
1973,W005,Delhi,P373,867,131
1974,W005,Delhi,P374,989,74
1975,W005,Delhi,P375,245,97
1976,W005,Delhi,P376,740,55
1977,W005,Delhi,P377,711,111
1978,W005,Delhi,P378,589,88
1979,W005,Delhi,P379,638,47
1980,W005,Delhi,P380,532,51
1981,W005,Delhi,P381,272,140
1982,W005,Delhi,P382,902,68
1983,W005,Delhi,P383,315,135
1984,W005,Delhi,P384,990,91
1985,W005,Delhi,P385,419,71
1986,W005,Delhi,P386,973,52
1987,W005,Delhi,P387,190,92
1988,W005,Delhi,P388,636,56
1989,W005,Delhi,P389,370,115
1990,W005,Delhi,P390,725,123
1991,W005,Delhi,P391,897,147
1992,W005,Delhi,P392,696,79
1993,W005,Delhi,P393,874,82
1994,W005,Delhi,P394,532,95
1995,W005,Delhi,P395,407,114
1996,W005,Delhi,P396,223,95
1997,W005,Delhi,P397,315,121
1998,W005,Delhi,P398,250,60
1999,W005,Delhi,P399,438,142
2000,W005,Delhi,P400,549,58
